driverId,truckId,eventTime,eventType,longitude,latitude,routeName,eventDate
22,87,00:06.4,Normal,-91.93,34.81, Saint Louis to Chicago Route2,2016-05-27-22
23,68,00:06.5,Normal,-91.47,41.74,Joplin to Kansas City Route 2,2016-05-27-22
16,12,00:06.5,Normal,-91.63,41.72,Saint Louis to Memphis,2016-05-27-22
32,42,00:07.0,Normal,-91.93,34.81,Peoria to Ceder Rapids Route 2,2016-05-27-22
31,18,00:07.0,Normal,-94.46,37.16,Memphis to Little Rock Route 2,2016-05-27-22
14,25,00:07.2,Normal,-94.46,37.16,Joplin to Kansas City Route 2,2016-05-27-22
22,87,00:07.3,Normal,-91.74,34.89, Saint Louis to Chicago Route2,2016-05-27-22
27,105,00:07.4,Normal,-90.21,38.65,Springfield to KC Via Columbia Route 2,2016-05-27-22
28,39,00:07.6,Normal,-90.97,39.72,Springfield to KC Via Hanibal Route 2,2016-05-27-22
29,66,00:07.7,Normal,-97.34,36.63,Wichita to Little Rock Route 2,2016-05-27-22
32,42,00:08.0,Normal,-91.74,34.89,Peoria to Ceder Rapids Route 2,2016-05-27-22
22,87,00:08.1,Normal,-91.38,34.83, Saint Louis to Chicago Route2,2016-05-27-22
11,74,00:08.1,Normal,-88.77,40.76,Saint Louis to Memphis Route2,2016-05-27-22
16,12,00:08.2,Normal,-91.32,41.71,Saint Louis to Memphis,2016-05-27-22
24,97,00:08.7,Normal,-88.07,41.48,Peoria to Ceder Rapids Route 2,2016-05-27-22
32,42,00:08.8,Normal,-91.38,34.83,Peoria to Ceder Rapids Route 2,2016-05-27-22
20,41,00:08.9,Normal,-89.6,41.76,Des Moines to Chicago Route 2,2016-05-27-22
25,96,00:08.9,Normal,-89.56,37.2,Memphis to Little Rock,2016-05-27-22
11,74,00:09.0,Normal,-88.42,41.11,Saint Louis to Memphis Route2,2016-05-27-22
27,105,00:09.0,Normal,-90.41,38.75,Springfield to KC Via Columbia Route 2,2016-05-27-22
10,85,00:09.5,Normal,-91.69,37.99,Saint Louis to Tulsa,2016-05-27-22
22,87,00:09.6,Normal,-90.94,35.03, Saint Louis to Chicago Route2,2016-05-27-22
15,51,00:09.7,Normal,-91.38,34.83,Joplin to Kansas City,2016-05-27-22
25,96,00:09.8,Normal,-89.54,36.84,Memphis to Little Rock,2016-05-27-22
30,58,00:09.9,Normal,-89.88,41.77,Des Moines to Chicago Route 2,2016-05-27-22
17,15,00:10.1,Normal,-90.67,38.82,Springfield to KC Via Columbia,2016-05-27-22
10,85,00:10.5,Normal,-91.55,38.04,Saint Louis to Tulsa,2016-05-27-22
31,18,00:10.6,Normal,-94.31,37.31,Memphis to Little Rock Route 2,2016-05-27-22
27,105,00:10.6,Normal,-90.67,38.82,Springfield to KC Via Columbia Route 2,2016-05-27-22
15,51,00:10.6,Normal,-91.14,34.96,Joplin to Kansas City,2016-05-27-22
26,57,00:10.7,Normal,-91.55,38.04,Saint Louis to Tulsa Route2,2016-05-27-22
23,68,00:10.8,Normal,-90.29,40.96,Joplin to Kansas City Route 2,2016-05-27-22
24,97,00:11.2,Normal,-88.07,41.48,Peoria to Ceder Rapids Route 2,2016-05-27-22
32,42,00:11.4,Normal,-90.68,35.12,Peoria to Ceder Rapids Route 2,2016-05-27-22
30,58,00:11.5,Normal,-89.29,41.85,Des Moines to Chicago Route 2,2016-05-27-22
11,74,00:11.6,Normal,-87.67,41.87,Saint Louis to Memphis Route2,2016-05-27-22
12,104,00:12.1,Normal,-90.24,35.35,Peoria to Ceder Rapids,2016-05-27-22
28,39,00:12.1,Normal,-90.24,39.72,Springfield to KC Via Hanibal Route 2,2016-05-27-22
10,85,00:12.2,Normal,-91.3,38.14,Saint Louis to Tulsa,2016-05-27-22
31,18,00:12.3,Normal,-94.37,38.0,Memphis to Little Rock Route 2,2016-05-27-22
27,105,00:12.3,Normal,-90.93,38.82,Springfield to KC Via Columbia Route 2,2016-05-27-22
26,57,00:12.5,Normal,-91.3,38.14,Saint Louis to Tulsa Route2,2016-05-27-22
14,25,00:12.7,Normal,-94.37,38.0,Joplin to Kansas City Route 2,2016-05-27-22
24,97,00:13.0,Normal,-88.77,40.76,Peoria to Ceder Rapids Route 2,2016-05-27-22
32,42,00:13.1,Normal,-90.04,35.19,Peoria to Ceder Rapids Route 2,2016-05-27-22
31,18,00:13.1,Normal,-94.35,38.33,Memphis to Little Rock Route 2,2016-05-27-22
18,16,00:13.3,Normal,-90.24,39.72,Springfield to KC Via Hanibal,2016-05-27-22
16,12,00:13.4,Normal,-89.52,40.7,Saint Louis to Memphis,2016-05-27-22
19,26,00:13.7,Normal,-97.36,37.69,Wichita to Little Rock.kml,2016-05-27-22
22,87,00:13.9,Normal,-90.37,35.21, Saint Louis to Chicago Route2,2016-05-27-22
10,85,00:14.0,Normal,-91.07,38.31,Saint Louis to Tulsa,2016-05-27-22
11,74,00:14.1,Lane Departure,-88.77,40.76,Saint Louis to Memphis Route2,2016-05-27-22
25,96,00:14.1,Normal,-90.07,35.1,Memphis to Little Rock,2016-05-27-22
14,25,00:14.6,Normal,-94.38,38.67,Joplin to Kansas City Route 2,2016-05-27-22
28,39,00:14.6,Normal,-89.96,39.74,Springfield to KC Via Hanibal Route 2,2016-05-27-22
22,87,00:14.7,Normal,-90.68,35.12, Saint Louis to Chicago Route2,2016-05-27-22
10,85,00:15.0,Normal,-90.86,38.46,Saint Louis to Tulsa,2016-05-27-22
20,41,00:15.0,Normal,-87.66,41.89,Des Moines to Chicago Route 2,2016-05-27-22
27,105,00:15.0,Normal,-91.33,38.87,Springfield to KC Via Columbia Route 2,2016-05-27-22
21,109,00:15.2,Normal,-94.59,39.1,Memphis to Little Rock Route 2,2016-05-27-22
24,97,00:15.6,Normal,-89.74,39.1,Peoria to Ceder Rapids Route 2,2016-05-27-22
27,105,00:15.8,Normal,-91.56,38.93,Springfield to KC Via Columbia Route 2,2016-05-27-22
15,51,00:15.8,Normal,-90.37,35.21,Joplin to Kansas City,2016-05-27-22
18,16,00:15.9,Normal,-89.78,39.77,Springfield to KC Via Hanibal,2016-05-27-22
11,74,00:16.0,Normal,-89.63,39.84,Saint Louis to Memphis Route2,2016-05-27-22
21,109,00:16.1,Normal,-94.59,39.1,Memphis to Little Rock Route 2,2016-05-27-22
24,97,00:16.5,Normal,-90.2,38.65,Peoria to Ceder Rapids Route 2,2016-05-27-22
31,18,00:16.6,Normal,-94.59,39.1,Memphis to Little Rock Route 2,2016-05-27-22
27,105,00:16.7,Normal,-91.74,38.94,Springfield to KC Via Columbia Route 2,2016-05-27-22
18,16,00:16.7,Normal,-89.66,39.78,Springfield to KC Via Hanibal,2016-05-27-22
12,104,00:16.9,Normal,-89.65,36.37,Peoria to Ceder Rapids,2016-05-27-22
13,89,00:17.0,Normal,-87.66,41.89,Des Moines to Chicago.kml,2016-05-27-22
19,26,00:17.4,Normal,-97.32,37.15,Wichita to Little Rock.kml,2016-05-27-22
32,42,00:17.4,Normal,-91.14,34.96,Peoria to Ceder Rapids Route 2,2016-05-27-22
25,96,00:17.6,Normal,-89.8,35.94,Memphis to Little Rock,2016-05-27-22
15,51,00:17.7,Normal,-90.94,35.03,Joplin to Kansas City,2016-05-27-22
30,58,00:17.8,Normal,-87.66,41.89,Des Moines to Chicago Route 2,2016-05-27-22
13,89,00:18.0,Normal,-88.02,42.04,Des Moines to Chicago.kml,2016-05-27-22
25,96,00:18.4,Normal,-89.65,36.37,Memphis to Little Rock,2016-05-27-22
20,41,00:18.5,Normal,-88.64,42.21,Des Moines to Chicago Route 2,2016-05-27-22
23,68,00:18.5,Normal,-91.32,41.71,Joplin to Kansas City Route 2,2016-05-27-22
21,109,00:18.7,Normal,-94.35,38.33,Memphis to Little Rock Route 2,2016-05-27-22
13,89,00:18.8,Normal,-88.41,42.11,Des Moines to Chicago.kml,2016-05-27-22
22,87,00:19.1,Normal,-91.93,34.81, Saint Louis to Chicago Route2,2016-05-27-22
10,85,00:19.2,Normal,-90.18,38.64,Saint Louis to Tulsa,2016-05-27-22
31,18,00:19.3,Normal,-94.35,38.33,Memphis to Little Rock Route 2,2016-05-27-22
30,58,00:19.4,Normal,-88.41,42.11,Des Moines to Chicago Route 2,2016-05-27-22
12,104,00:19.6,Normal,-89.71,37.47,Peoria to Ceder Rapids,2016-05-27-22
17,15,00:19.9,Normal,-92.53,38.98,Springfield to KC Via Columbia,2016-05-27-22
28,39,00:19.9,Normal,-90.14,39.76,Springfield to KC Via Hanibal Route 2,2016-05-27-22
10,85,00:20.1,Normal,-90.34,38.58,Saint Louis to Tulsa,2016-05-27-22
20,41,00:20.3,Normal,-89.03,41.92,Des Moines to Chicago Route 2,2016-05-27-22
30,58,00:20.3,Normal,-88.64,42.21,Des Moines to Chicago Route 2,2016-05-27-22
16,12,00:20.4,Normal,-91.47,41.74,Saint Louis to Memphis,2016-05-27-22
26,57,00:20.6,Normal,-90.34,38.58,Saint Louis to Tulsa Route2,2016-05-27-22
19,26,00:20.8,Normal,-97.35,36.4,Wichita to Little Rock.kml,2016-05-27-22
32,42,00:21.0,Normal,-92.09,34.8,Peoria to Ceder Rapids Route 2,2016-05-27-22
10,85,00:21.1,Normal,-90.53,38.51,Saint Louis to Tulsa,2016-05-27-22
13,89,00:21.4,Normal,-89.03,41.92,Des Moines to Chicago.kml,2016-05-27-22
26,57,00:21.5,Normal,-90.53,38.51,Saint Louis to Tulsa Route2,2016-05-27-22
12,104,00:21.5,Normal,-90.24,38.0,Peoria to Ceder Rapids,2016-05-27-22
25,96,00:21.9,Normal,-90.0,37.72,Memphis to Little Rock,2016-05-27-22
15,51,00:21.9,Normal,-92.09,34.8,Joplin to Kansas City,2016-05-27-22
23,68,00:21.9,Normal,-91.78,42.23,Joplin to Kansas City Route 2,2016-05-27-22
20,41,00:22.1,Normal,-89.6,41.76,Des Moines to Chicago Route 2,2016-05-27-22
26,57,00:22.4,Normal,-90.69,38.5,Saint Louis to Tulsa Route2,2016-05-27-22
12,104,00:22.4,Normal,-90.35,38.43,Peoria to Ceder Rapids,2016-05-27-22
15,51,00:22.7,Normal,-92.31,34.78,Joplin to Kansas City,2016-05-27-22
29,66,00:22.7,Normal,-96.68,36.2,Wichita to Little Rock Route 2,2016-05-27-22
27,105,00:22.8,Normal,-93.01,38.97,Springfield to KC Via Columbia Route 2,2016-05-27-22
11,74,00:23.1,Unsafe tail distance,-88.42,41.11,Saint Louis to Memphis Route2,2016-05-27-22
12,104,00:23.3,Normal,-90.15,38.62,Peoria to Ceder Rapids,2016-05-27-22
17,15,00:23.4,Normal,-93.2,38.98,Springfield to KC Via Columbia,2016-05-27-22
27,105,00:23.6,Normal,-93.2,38.98,Springfield to KC Via Columbia Route 2,2016-05-27-22
32,42,00:23.6,Normal,-92.09,34.8,Peoria to Ceder Rapids Route 2,2016-05-27-22
31,18,00:23.6,Normal,-94.58,37.03,Memphis to Little Rock Route 2,2016-05-27-22
11,74,00:23.9,Normal,-88.07,41.48,Saint Louis to Memphis Route2,2016-05-27-22
16,12,00:24.0,Normal,-91.63,41.72,Saint Louis to Memphis,2016-05-27-22
23,68,00:24.4,Normal,-91.32,41.71,Joplin to Kansas City Route 2,2016-05-27-22
31,18,00:24.5,Normal,-94.58,37.03,Memphis to Little Rock Route 2,2016-05-27-22
32,42,00:24.6,Normal,-91.93,34.81,Peoria to Ceder Rapids Route 2,2016-05-27-22
30,58,00:24.8,Normal,-89.88,41.77,Des Moines to Chicago Route 2,2016-05-27-22
11,74,00:24.9,Normal,-87.67,41.87,Saint Louis to Memphis Route2,2016-05-27-22
19,26,00:24.9,Normal,-96.21,36.19,Wichita to Little Rock.kml,2016-05-27-22
23,68,00:25.4,Normal,-91.05,41.72,Joplin to Kansas City Route 2,2016-05-27-22
13,89,00:25.4,Normal,-90.64,41.56,Des Moines to Chicago.kml,2016-05-27-22
25,96,00:25.5,Normal,-90.15,38.62,Memphis to Little Rock,2016-05-27-22
24,97,00:25.5,Normal,-88.07,41.48,Peoria to Ceder Rapids Route 2,2016-05-27-22
16,12,00:25.6,Normal,-91.32,41.71,Saint Louis to Memphis,2016-05-27-22
26,57,00:26.0,Normal,-91.3,38.14,Saint Louis to Tulsa Route2,2016-05-27-22
22,87,00:26.1,Normal,-91.14,34.96, Saint Louis to Chicago Route2,2016-05-27-22
27,105,00:26.2,Normal,-93.85,39.01,Springfield to KC Via Columbia Route 2,2016-05-27-22
25,96,00:26.3,Normal,-90.35,38.43,Memphis to Little Rock,2016-05-27-22
30,58,00:26.7,Normal,-90.64,41.56,Des Moines to Chicago Route 2,2016-05-27-22
17,15,00:26.7,Normal,-94.0,39.03,Springfield to KC Via Columbia,2016-05-27-22
26,57,00:26.9,Normal,-91.44,38.09,Saint Louis to Tulsa Route2,2016-05-27-22
31,18,00:27.0,Normal,-94.3,37.66,Memphis to Little Rock Route 2,2016-05-27-22
18,16,00:27.1,Normal,-91.2,39.75,Springfield to KC Via Hanibal,2016-05-27-22
14,25,00:27.3,Normal,-94.3,37.66,Joplin to Kansas City Route 2,2016-05-27-22
17,15,00:27.5,Normal,-94.16,39.04,Springfield to KC Via Columbia,2016-05-27-22
16,12,00:27.6,Normal,-90.7,41.62,Saint Louis to Memphis,2016-05-27-22
26,57,00:27.8,Normal,-91.55,38.04,Saint Louis to Tulsa Route2,2016-05-27-22
27,105,00:27.9,Normal,-94.16,39.04,Springfield to KC Via Columbia Route 2,2016-05-27-22
23,68,00:28.1,Normal,-90.29,40.96,Joplin to Kansas City Route 2,2016-05-27-22
28,39,00:28.3,Normal,-91.59,39.68,Springfield to KC Via Hanibal Route 2,2016-05-27-22
30,58,00:28.4,Normal,-91.24,41.67,Des Moines to Chicago Route 2,2016-05-27-22
11,74,00:28.4,Normal,-88.77,40.76,Saint Louis to Memphis Route2,2016-05-27-22
29,66,00:28.8,Normal,-95.3,35.64,Wichita to Little Rock Route 2,2016-05-27-22
31,18,00:28.8,Normal,-94.35,38.33,Memphis to Little Rock Route 2,2016-05-27-22
23,68,00:29.0,Normal,-89.91,40.86,Joplin to Kansas City Route 2,2016-05-27-22
17,15,00:29.2,Normal,-94.44,39.1,Springfield to KC Via Columbia,2016-05-27-22
30,58,00:29.3,Normal,-91.59,41.7,Des Moines to Chicago Route 2,2016-05-27-22
22,87,00:29.4,Normal,-90.04,35.19, Saint Louis to Chicago Route2,2016-05-27-22
18,16,00:29.5,Normal,-91.8,39.67,Springfield to KC Via Hanibal,2016-05-27-22
13,89,00:29.6,Normal,-92.19,41.74,Des Moines to Chicago.kml,2016-05-27-22
10,85,00:29.9,Normal,-92.08,37.81,Saint Louis to Tulsa,2016-05-27-22
24,97,00:30.0,Normal,-89.74,39.1,Peoria to Ceder Rapids Route 2,2016-05-27-22
27,105,00:30.3,Normal,-94.44,39.1,Springfield to KC Via Columbia Route 2,2016-05-27-22
26,57,00:30.3,Normal,-92.08,37.81,Saint Louis to Tulsa Route2,2016-05-27-22
29,66,00:30.6,Normal,-94.88,35.47,Wichita to Little Rock Route 2,2016-05-27-22
28,39,00:30.7,Normal,-92.27,39.76,Springfield to KC Via Hanibal Route 2,2016-05-27-22
14,25,00:30.7,Normal,-94.38,38.99,Joplin to Kansas City Route 2,2016-05-27-22
27,105,00:31.1,Normal,-94.31,39.04,Springfield to KC Via Columbia Route 2,2016-05-27-22
22,87,00:31.1,Normal,-90.37,35.21, Saint Louis to Chicago Route2,2016-05-27-22
15,51,00:31.1,Normal,-90.04,35.19,Joplin to Kansas City,2016-05-27-22
12,104,00:31.3,Normal,-89.8,35.94,Peoria to Ceder Rapids,2016-05-27-22
17,15,00:31.6,Normal,-94.16,39.04,Springfield to KC Via Columbia,2016-05-27-22
30,58,00:31.7,Normal,-92.4,41.78,Des Moines to Chicago Route 2,2016-05-27-22
10,85,00:31.8,Normal,-92.48,37.8,Saint Louis to Tulsa,2016-05-27-22
11,74,00:32.0,Unsafe tail distance,-90.2,38.65,Saint Louis to Memphis Route2,2016-05-27-22
31,18,00:32.1,Normal,-94.59,39.1,Memphis to Little Rock Route 2,2016-05-27-22
18,16,00:32.2,Normal,-92.42,39.76,Springfield to KC Via Hanibal,2016-05-27-22
14,25,00:32.6,Normal,-94.59,39.1,Joplin to Kansas City Route 2,2016-05-27-22
28,39,00:32.6,Normal,-92.57,39.77,Springfield to KC Via Hanibal Route 2,2016-05-27-22
27,105,00:32.7,Normal,-94.0,39.03,Springfield to KC Via Columbia Route 2,2016-05-27-22
22,87,00:32.8,Normal,-90.94,35.03, Saint Louis to Chicago Route2,2016-05-27-22
15,51,00:32.9,Normal,-90.37,35.21,Joplin to Kansas City,2016-05-27-22
18,16,00:33.1,Normal,-92.57,39.77,Springfield to KC Via Hanibal,2016-05-27-22
30,58,00:33.4,Normal,-93.04,41.71,Des Moines to Chicago Route 2,2016-05-27-22
17,15,00:33.4,Normal,-93.85,39.01,Springfield to KC Via Columbia,2016-05-27-22
27,105,00:33.6,Normal,-93.85,39.01,Springfield to KC Via Columbia Route 2,2016-05-27-22
19,26,00:33.7,Normal,-93.92,35.53,Wichita to Little Rock.kml,2016-05-27-22
26,57,00:33.9,Normal,-92.74,37.6,Saint Louis to Tulsa Route2,2016-05-27-22
18,16,00:33.9,Normal,-92.74,39.76,Springfield to KC Via Hanibal,2016-05-27-22
20,41,00:34.4,Normal,-93.58,41.62,Des Moines to Chicago Route 2,2016-05-27-22
32,42,00:34.5,Normal,-90.94,35.03,Peoria to Ceder Rapids Route 2,2016-05-27-22
16,12,00:34.7,Normal,-90.44,41.54,Saint Louis to Memphis,2016-05-27-22
11,74,00:34.7,Normal,-90.24,38.0,Saint Louis to Memphis Route2,2016-05-27-22
12,104,00:34.9,Normal,-90.07,35.1,Peoria to Ceder Rapids,2016-05-27-22
21,109,00:34.9,Normal,-94.37,38.0,Memphis to Little Rock Route 2,2016-05-27-22
22,87,00:35.3,Normal,-91.74,34.89, Saint Louis to Chicago Route2,2016-05-27-22
20,41,00:35.3,Normal,-93.36,41.69,Des Moines to Chicago Route 2,2016-05-27-22
25,96,00:35.6,Normal,-90.07,35.1,Memphis to Little Rock,2016-05-27-22
18,16,00:35.6,Normal,-93.13,39.78,Springfield to KC Via Hanibal,2016-05-27-22
15,51,00:35.7,Normal,-91.14,34.96,Joplin to Kansas City,2016-05-27-22
17,15,00:36.0,Normal,-93.2,38.98,Springfield to KC Via Columbia,2016-05-27-22
27,105,00:36.1,Normal,-93.2,38.98,Springfield to KC Via Columbia Route 2,2016-05-27-22
12,104,00:36.4,Normal,-90.07,35.68,Peoria to Ceder Rapids,2016-05-27-22
25,96,00:36.4,Normal,-90.24,35.35,Memphis to Little Rock,2016-05-27-22
15,51,00:36.5,Normal,-91.38,34.83,Joplin to Kansas City,2016-05-27-22
17,15,00:36.7,Normal,-93.01,38.97,Springfield to KC Via Columbia,2016-05-27-22
27,105,00:37.0,Normal,-93.01,38.97,Springfield to KC Via Columbia Route 2,2016-05-27-22
14,25,00:37.1,Normal,-94.3,37.66,Joplin to Kansas City Route 2,2016-05-27-22
28,39,00:37.2,Normal,-93.6,39.77,Springfield to KC Via Hanibal Route 2,2016-05-27-22
18,16,00:37.3,Normal,-93.6,39.77,Springfield to KC Via Hanibal,2016-05-27-22
11,74,00:37.4,Normal,-89.56,37.2,Saint Louis to Memphis Route2,2016-05-27-22
15,51,00:37.4,Normal,-91.74,34.89,Joplin to Kansas City,2016-05-27-22
27,105,00:37.9,Normal,-92.85,38.93,Springfield to KC Via Columbia Route 2,2016-05-27-22
13,89,00:38.0,Normal,-92.4,41.78,Des Moines to Chicago.kml,2016-05-27-22
30,58,00:38.0,Normal,-93.04,41.71,Des Moines to Chicago Route 2,2016-05-27-22
25,96,00:38.3,Normal,-89.8,35.94,Memphis to Little Rock,2016-05-27-22
19,26,00:38.3,Normal,-92.53,35.15,Wichita to Little Rock.kml,2016-05-27-22
20,41,00:38.7,Normal,-92.19,41.74,Des Moines to Chicago Route 2,2016-05-27-22
14,25,00:38.9,Normal,-94.46,37.16,Joplin to Kansas City Route 2,2016-05-27-22
30,58,00:38.9,Normal,-92.74,41.75,Des Moines to Chicago Route 2,2016-05-27-22
26,57,00:39.0,Normal,-93.96,37.08,Saint Louis to Tulsa Route2,2016-05-27-22
18,16,00:39.0,Normal,-94.15,39.77,Springfield to KC Via Hanibal,2016-05-27-22
17,15,00:39.3,Normal,-92.53,38.98,Springfield to KC Via Columbia,2016-05-27-22
11,74,00:39.3,Normal,-89.65,36.37,Saint Louis to Memphis Route2,2016-05-27-22
30,58,00:39.7,Normal,-92.4,41.78,Des Moines to Chicago Route 2,2016-05-27-22
18,16,00:39.8,Normal,-94.25,39.73,Springfield to KC Via Hanibal,2016-05-27-22
28,39,00:39.9,Normal,-94.25,39.73,Springfield to KC Via Hanibal Route 2,2016-05-27-22
12,104,00:39.9,Normal,-89.56,37.2,Peoria to Ceder Rapids,2016-05-27-22
17,15,00:40.2,Normal,-92.38,38.98,Springfield to KC Via Columbia,2016-05-27-22
10,85,00:40.6,Normal,-94.54,37.02,Saint Louis to Tulsa,2016-05-27-22
27,105,00:40.6,Normal,-92.38,38.98,Springfield to KC Via Columbia Route 2,2016-05-27-22
28,39,00:40.7,Normal,-94.24,39.63,Springfield to KC Via Hanibal Route 2,2016-05-27-22
31,18,00:40.9,Normal,-89.74,39.1,Memphis to Little Rock Route 2,2016-05-27-22
25,96,00:40.9,Normal,-89.56,37.2,Memphis to Little Rock,2016-05-27-22
20,41,00:41.2,Normal,-91.24,41.67,Des Moines to Chicago Route 2,2016-05-27-22
24,97,00:41.4,Normal,-88.77,40.76,Peoria to Ceder Rapids Route 2,2016-05-27-22
32,42,00:41.5,Normal,-92.09,34.8,Peoria to Ceder Rapids Route 2,2016-05-27-22
12,104,00:41.5,Normal,-90.0,37.72,Peoria to Ceder Rapids,2016-05-27-22
19,26,00:41.7,Normal,-92.25,34.92,Wichita to Little Rock.kml,2016-05-27-22
25,96,00:41.9,Normal,-89.71,37.47,Memphis to Little Rock,2016-05-27-22
20,41,00:41.9,Normal,-90.82,41.66,Des Moines to Chicago Route 2,2016-05-27-22
27,105,00:42.4,Normal,-92.03,38.97,Springfield to KC Via Columbia Route 2,2016-05-27-22
32,42,00:42.4,Normal,-91.93,34.81,Peoria to Ceder Rapids Route 2,2016-05-27-22
31,18,00:42.5,Normal,-89.17,40.38,Memphis to Little Rock Route 2,2016-05-27-22
25,96,00:42.7,Normal,-90.0,37.72,Memphis to Little Rock,2016-05-27-22
20,41,00:42.7,Normal,-90.64,41.56,Des Moines to Chicago Route 2,2016-05-27-22
14,25,00:43.2,Normal,-90.29,40.96,Joplin to Kansas City Route 2,2016-05-27-22
31,18,00:43.2,Normal,-88.77,40.76,Memphis to Little Rock Route 2,2016-05-27-22
18,16,00:43.3,Normal,-94.42,39.27,Springfield to KC Via Hanibal,2016-05-27-22
15,51,00:43.4,Normal,-91.74,34.89,Joplin to Kansas City,2016-05-27-22
26,57,00:43.4,Normal,-95.14,36.66,Saint Louis to Tulsa Route2,2016-05-27-22
23,68,00:43.5,Normal,-91.05,41.72,Joplin to Kansas City Route 2,2016-05-27-22
16,12,00:43.8,Normal,-91.32,41.71,Saint Louis to Memphis,2016-05-27-22
28,39,00:44.2,Normal,-94.57,39.15,Springfield to KC Via Hanibal Route 2,2016-05-27-22
29,66,00:44.2,Normal,-93.36,35.4,Wichita to Little Rock Route 2,2016-05-27-22
13,89,00:44.3,Normal,-90.2,41.59,Des Moines to Chicago.kml,2016-05-27-22
23,68,00:44.3,Normal,-90.7,41.62,Joplin to Kansas City Route 2,2016-05-27-22
11,74,00:44.6,Normal,-90.24,35.35,Saint Louis to Memphis Route2,2016-05-27-22
27,105,00:44.7,Normal,-91.33,38.87,Springfield to KC Via Columbia Route 2,2016-05-27-22
12,104,00:45.0,Normal,-90.15,38.62,Peoria to Ceder Rapids,2016-05-27-22
31,18,00:45.0,Normal,-88.07,41.48,Memphis to Little Rock Route 2,2016-05-27-22
20,41,00:45.2,Normal,-89.6,41.76,Des Moines to Chicago Route 2,2016-05-27-22
25,96,00:45.3,Normal,-90.15,38.62,Memphis to Little Rock,2016-05-27-22
18,16,00:45.7,Normal,-94.42,39.27,Springfield to KC Via Hanibal,2016-05-27-22
10,85,00:45.7,Normal,-95.69,36.25,Saint Louis to Tulsa,2016-05-27-22
22,87,00:45.7,Normal,-90.37,35.21, Saint Louis to Chicago Route2,2016-05-27-22
13,89,00:46.0,Normal,-89.6,41.76,Des Moines to Chicago.kml,2016-05-27-22
23,68,00:46.0,Normal,-90.29,40.96,Joplin to Kansas City Route 2,2016-05-27-22
15,51,00:46.0,Normal,-90.94,35.03,Joplin to Kansas City,2016-05-27-22
16,12,00:46.5,Normal,-90.44,41.54,Saint Louis to Memphis,2016-05-27-22
14,25,00:46.7,Normal,-91.32,41.71,Joplin to Kansas City Route 2,2016-05-27-22
13,89,00:46.7,Normal,-89.29,41.85,Des Moines to Chicago.kml,2016-05-27-22
31,18,00:46.8,Normal,-87.67,41.87,Memphis to Little Rock Route 2,2016-05-27-22
23,68,00:46.9,Normal,-89.91,40.86,Joplin to Kansas City Route 2,2016-05-27-22
26,57,00:47.0,Normal,-95.76,36.18,Saint Louis to Tulsa Route2,2016-05-27-22
16,12,00:47.2,Normal,-90.29,40.96,Saint Louis to Memphis,2016-05-27-22
28,39,00:47.5,Overspeed,-94.28,39.53,Springfield to KC Via Hanibal Route 2,2016-05-27-22
10,85,00:47.6,Normal,-95.99,36.17,Saint Louis to Tulsa,2016-05-27-22
19,26,00:47.6,Normal,-94.22,35.5,Wichita to Little Rock.kml,2016-05-27-22
21,109,00:47.7,Normal,-88.42,41.11,Memphis to Little Rock Route 2,2016-05-27-22
26,57,00:47.8,Normal,-95.99,36.17,Saint Louis to Tulsa Route2,2016-05-27-22
16,12,00:48.0,Normal,-89.91,40.86,Saint Louis to Memphis,2016-05-27-22
28,39,00:48.5,Normal,-94.24,39.63,Springfield to KC Via Hanibal Route 2,2016-05-27-22
29,66,00:48.6,Normal,-94.88,35.47,Wichita to Little Rock Route 2,2016-05-27-22
24,97,00:48.6,Lane Departure,-89.17,40.38,Peoria to Ceder Rapids Route 2,2016-05-27-22
21,109,00:48.7,Normal,-88.77,40.76,Memphis to Little Rock Route 2,2016-05-27-22
18,16,00:49.0,Normal,-94.25,39.73,Springfield to KC Via Hanibal,2016-05-27-22
13,89,00:49.2,Normal,-88.64,42.21,Des Moines to Chicago.kml,2016-05-27-22
17,15,00:49.3,Normal,-90.67,38.82,Springfield to KC Via Columbia,2016-05-27-22
10,85,00:49.4,Normal,-95.76,36.18,Saint Louis to Tulsa,2016-05-27-22
19,26,00:49.4,Normal,-94.88,35.47,Wichita to Little Rock.kml,2016-05-27-22
23,68,00:49.6,Normal,-89.74,39.1,Joplin to Kansas City Route 2,2016-05-27-22
